rssi_dbm,snr_db,channel_width_mhz,band,quality
-56.49369900726441,32.456203760000705,40,0,Good
-55.108128698523366,35.16831721840325,40,0,Good
-53.6527853143823,18.585753566486062,80,2,Fair
-48.90300158043777,19.14155507342604,80,2,Fair
-55.901813430714874,24.017374587662644,80,1,Good
-62.41257654618543,27.153288677324372,40,2,Good
-53.27426298797269,21.328030903630644,40,1,Good
-41.001180651047854,34.46541875207001,20,1,Excellent
-61.32633746382574,27.968468030629158,40,2,Good
-69.74529304670641,25.276129337685177,20,1,Fair
-48.92919330713027,14.94863333292031,80,0,Fair
-61.203811639535985,15.789289285007452,80,1,Fair
-81.72669546014036,26.967064751972643,80,0,Poor
-51.52578322849578,10.071830616916147,20,2,Fair
-65.35328185953922,32.0884618675085,40,2,Fair
-60.905332823041604,23.892923089393758,80,1,Good
-56.68019669430985,47.701650787163125,40,0,Good
-58.095003202209334,41.15541375431277,40,1,Good
-52.9054818286096,23.729856515267382,80,2,Good
-64.35486370569843,24.255640982280795,20,1,Good
-54.868942018239174,31.96907059801421,40,1,Excellent
-62.59546677583917,36.922208269426264,80,0,Good
-52.61189519112497,13.533796597947882,40,2,Fair
-53.846325159869465,12.495371742517193,40,1,Fair
-69.35438702044596,20.64575636111933,40,0,Fair
-49.14017883824968,29.07916308221705,40,1,Good
-65.35963445114048,28.478115133553178,40,0,Fair
-51.91942201718855,32.48840018488695,20,0,Excellent
-56.32712686598659,16.602117301442842,20,1,Fair
-41.61816323204878,8.786992959217864,80,2,Poor
-62.23465982371852,31.006099367115016,20,2,Good
-63.493167961181975,19.20262608924336,20,0,Fair
-60.194196058877324,10.870584949279534,20,2,Fair
-63.031797828342754,26.01544622171567,40,0,Good
-52.0005809805795,30.55222981753074,40,2,Excellent
-76.16310608436588,24.14560007515106,80,1,Poor
-70.53682419146354,21.795061296722576,80,2,Fair
-70.67802921579194,23.884464374978656,80,0,Fair
-50.49692408026424,22.40592066319452,40,0,Good
-42.893866274180745,15.56367021641883,20,2,Fair
-61.044492185374715,19.997235261066976,20,1,Fair
-61.688217231900104,28.648959335096702,40,0,Good
-59.299478368868186,27.2517497896355,80,0,Good
-48.3812169739181,26.176418641767743,80,0,Good
-69.27353134190574,18.033960627026342,80,0,Fair
-57.61631017265215,23.72947786505033,40,0,Good
-50.24802370217571,9.760544674900018,80,1,Poor
-54.98905830060155,26.24933664719773,80,2,Good
-58.10418383401257,35.00200395469497,40,1,Good
-49.98953907432859,14.68107507570526,20,1,Fair
-87.03232292999238,20.898506286775714,40,0,Poor
-53.22124680469092,27.303747450970906,40,1,Good
-66.54075683127424,33.769898440992385,40,0,Fair
-78.30632896856457,21.862427685898954,40,1,Poor
-54.88797400475019,20.154247695138725,20,0,Good
-46.26341454837042,11.217538003087418,80,0,Fair
-61.37448514627692,25.724066905156743,40,1,Good
-50.471254527970615,39.29453228100621,20,1,Excellent
-43.877217420113546,26.941509233752733,80,2,Good
-46.85085546415953,24.844047145714008,80,2,Good
-43.60035470628607,27.254576175368896,80,2,Good
-52.57872508928108,24.922355972359785,40,1,Good
-59.245663610984074,19.30889939417909,40,1,Fair
-76.01965811897169,30.76295940974394,80,0,Poor
-62.46062488129949,26.58033066178228,80,2,Good
-68.43246595316191,25.123292763535602,80,0,Fair
-38.29057282502186,18.17243780905225,80,0,Fair
-61.75885812432337,34.124555523543314,80,0,Good
-58.76795193215514,29.65291921733177,80,0,Good
-54.48514623959532,21.129554138428887,20,2,Good
-59.563975536275464,32.01277397577356,80,0,Good
-43.04948959569247,21.51700413130355,40,1,Good
-66.22649361734452,19.525975552422743,40,1,Fair
-58.05392544762757,19.68207817763799,40,1,Fair
-67.42470585698048,12.602520128383361,80,2,Fair
-73.20022511220706,28.30079666292744,40,0,Fair
-66.11769090905285,12.181985851631548,20,2,Fair
-60.37036797048412,16.40089318113966,80,0,Fair
-64.2930222451726,10.470883936450267,40,2,Fair
-66.92420979873856,24.397512150463747,20,2,Fair
-74.06317463671834,23.947756778096895,20,0,Fair
-60.83105572628695,22.713126507695453,40,2,Good
-75.04720374031002,17.701956137305967,20,0,Poor
-52.39944036310398,16.79436372594352,40,1,Fair
-59.175602470654965,28.250589044826018,20,1,Good
-74.57551499464931,21.146136478040585,80,1,Fair
-63.092090770498636,27.214508250753013,80,2,Good
-67.52156405590583,18.803259197130444,80,1,Fair
-56.8082548958082,26.267439199397575,80,0,Good
-46.59549553976856,34.12294626121245,80,1,Excellent
-78.75172469645744,29.103160602749483,40,1,Poor
-58.849739208525826,22.113103272484636,80,2,Good
-61.601327955666406,26.800392792491493,80,0,Good
-53.286599235495345,23.315343778288508,80,2,Good
-57.868033717623106,25.055161292863097,80,2,Good
-67.51969331738819,22.72072263496047,20,0,Fair
-63.19053935666618,23.84965355880226,80,2,Good
-67.96025856803489,26.48465347151923,80,0,Fair
-49.23992861401402,18.046489102926344,40,1,Fair
-59.78688351328058,17.88884821107015,20,0,Fair
-40.98809314246993,15.280202123181523,40,0,Fair
-60.60660813814621,13.79810226847403,80,0,Fair
-67.08406766910463,16.479021154456646,40,2,Fair
-75.13714392612827,26.116237547628906,40,0,Poor
-78.03139676255945,18.75048739155681,80,0,Poor
-75.8413594300549,28.595301249617673,20,0,Poor
-57.32873348988517,25.24299624126793,20,1,Good
-54.91274976770066,11.220470505933624,40,0,Fair
-75.81190702032133,29.584829089551828,80,2,Poor
-51.049616859238846,30.67559051914197,40,0,Excellent
-64.8306105168344,18.042961276156028,40,0,Fair
-58.532069880144505,27.941340800264943,40,1,Good
-43.877793717445755,19.00451233813561,80,0,Fair
-51.03160684134468,25.683692637238348,80,2,Good
-62.685306479058326,16.14851115131524,20,0,Fair
-68.91192225415287,12.448254832257962,80,2,Fair
-81.51815401329304,22.32027967270922,40,1,Poor
-67.1915331924242,24.133897376076145,40,0,Fair
-62.11130238827695,22.216242144697773,20,1,Good
-69.87179527151184,16.711786092442082,80,0,Fair
-61.31256967092305,22.20070656508204,40,2,Good
-59.231481170412316,26.88506326806514,20,1,Good
-62.248559818080786,24.68574878914224,20,0,Good
-66.5000258082346,26.277507214194493,40,2,Fair
-58.31345328033272,20.309193596820368,40,1,Good
-55.58059350430591,33.20202540301312,80,0,Good
-70.90399077442846,16.766786644116536,20,1,Fair
-45.8906762025373,28.41292207960703,40,0,Good
-60.985881322842616,33.27323765071973,20,2,Good
-59.811503770551525,28.366356649242267,80,2,Good
-52.917855767434425,23.58233041054619,40,1,Good
-57.667838687364984,21.30192067335915,80,1,Good
-50.468633660867546,32.25261355732379,20,0,Excellent
-57.12875834798176,15.03917552316829,80,2,Fair
-66.12437374640437,18.209130177342495,80,0,Fair
-56.38496474793898,22.21709564155795,20,2,Good
-71.43726207320661,33.663576302583984,80,1,Fair
-58.914402942234766,27.658373452286273,20,0,Good
-60.33229990644461,18.223679690428284,40,0,Fair
-62.081168572725396,22.827846062305674,20,2,Good
-61.28537511438931,20.69973799132594,20,2,Good
-78.81849045497638,20.031477054365254,40,2,Poor
-65.48724907740961,31.852226909897453,20,1,Fair
-59.071550988588854,15.397798095155462,40,0,Fair
-58.401436080025995,36.261465990140614,40,2,Good
-70.27675140925957,30.79760783129236,20,1,Fair
-47.342921591353,32.636031694225885,80,2,Excellent
-68.661748482145,21.759423415823193,80,0,Fair
-50.30542799473263,23.950414966446235,40,2,Good
-55.72805638128315,14.967937298327016,80,0,Fair
-66.46227309843803,21.327363150532378,80,1,Fair
-42.246891073904884,28.455583933502055,20,1,Good
-71.9363683175648,34.07244143246977,40,2,Fair
-50.808458263899986,17.249902282382838,40,0,Fair
-49.994176819570214,22.44145844110314,20,0,Good
-66.70620209076645,23.940905458372345,80,0,Fair
-46.07534699935671,15.229475584652604,40,2,Fair
-62.50046514598953,29.139444692308803,80,0,Good
-57.11306370720143,19.932067677801736,40,0,Fair
-57.396781612287796,23.632267541760832,40,0,Good
-61.34308741470548,21.836354396616855,40,0,Good
-51.89191726840218,19.47463045996228,40,2,Fair
-52.06511279447787,24.950685101636118,80,2,Good
-77.48531973238181,23.490732950023844,80,0,Poor
-46.956597571218474,22.39699482404934,80,0,Good
-76.62491988035674,19.9007686482376,80,1,Poor
-49.67453795658343,27.23667269548069,20,1,Good
-48.73294863172417,36.575320879446,40,0,Excellent
-70.90966430215198,25.97921062987389,40,0,Fair
-64.10814287954585,31.972827504377904,40,1,Good
-71.05704668485936,15.26844652392576,20,1,Fair
-62.149210302887354,26.104330075056385,80,0,Good
-63.080342841857416,17.318421767202533,40,2,Fair
-52.203394677306605,14.66152550727669,80,2,Fair
-46.89691253880391,19.824400147786747,80,0,Fair
-46.043161892100436,33.34329534089501,20,0,Excellent
-65.62168026578303,31.650110800687518,20,1,Fair
-62.09221873744528,26.701033054380797,80,1,Good
-76.8343819222095,14.271096080770484,40,2,Poor
-68.05870066496189,23.626035440284443,40,0,Fair
-50.35148366902543,27.11190006231215,20,1,Good
-43.84417176451768,26.228753607050184,20,2,Good
-72.34348871879922,12.09344491563478,20,2,Fair
-65.92464259152894,18.7677750638609,20,2,Fair
-60.26405756958927,24.551455650958985,20,1,Good
-57.19838841180394,28.75403636662033,20,1,Good
-68.09603519921646,9.627105252300375,20,0,Poor
-55.7593895553591,23.86513217164099,40,0,Good
-64.73839347070916,26.001341389152667,20,2,Good
-60.144522708782794,30.947283919613493,20,2,Good
-54.537157519963,29.850003089662057,40,1,Good
-59.935777301890624,29.077999231661636,40,1,Good
-64.36385890526569,19.40041645308646,80,0,Fair
-61.09609803925831,11.643985040136847,20,0,Fair
-60.88362959205335,22.248630700570192,20,0,Good
-63.70011029882128,32.01142277645992,20,1,Good
-62.58796062667103,34.75418169267102,20,2,Good
-44.01352829495283,29.9738437160845,80,0,Good
-54.39080552058761,28.00538575961214,40,0,Good
-62.954803180291606,27.65747753870176,40,1,Good
-53.030455954892645,21.107168772674537,20,0,Good
-63.3381948975601,24.08957794512466,20,2,Good
-48.26875362413359,36.68348668078432,20,1,Excellent
-56.30357807801906,18.402093959456863,80,0,Fair
-61.07302144004229,36.30345153496896,80,0,Good
-55.522830741897224,22.74580291855559,40,1,Good
-75.70876152068499,34.27802476366555,20,1,Poor
-71.26767468909806,15.152294933517233,20,0,Fair
-71.93925006399056,29.101329408152544,20,2,Fair
-58.570569052362934,19.842609048366647,20,1,Fair
-42.67485000514908,15.093129656530687,80,2,Fair
-37.68699853807368,26.52973829687662,40,0,Good
-53.619488985592426,32.06630252017178,40,2,Excellent
-54.99155525055543,19.085409929845525,80,0,Fair
-78.0105773415274,14.50688827679119,20,0,Poor
-65.42673799734021,24.357086649655315,40,0,Fair
-67.87783751908239,24.387952698559733,40,0,Fair
-66.20847598251116,28.838237392881492,80,2,Fair
-61.681438185847895,31.647161999551418,20,0,Good
-64.72090577697128,24.58409373109254,40,0,Good
-79.79299810375788,37.98852320355984,20,2,Poor
-52.52089743882466,26.569643211747042,40,1,Good
-70.72743025739807,22.575014457951703,80,2,Fair
-57.60753135888851,13.719028486280205,20,2,Fair
-39.259173302500265,23.161383357786825,80,2,Good
-69.19384591586423,22.645291382122046,40,0,Fair
-85.3028752274633,31.722133573970293,80,0,Poor
-62.860042218801105,28.23738536846798,80,0,Good
-48.99040365001429,16.74441614857168,80,1,Fair
-40.41652545779406,26.205780704877263,40,0,Good
-72.29549594452416,29.700718202103374,20,1,Fair
-55.033007767634786,35.69621951571483,80,0,Good
-64.65310456780054,31.212527771898415,20,2,Good
-61.05948354304136,30.325926580180344,40,0,Good
-33.55656652982965,25.420601962306144,20,1,Good
-75.02970328395153,27.718184037964146,80,1,Poor
-57.462603385054265,33.74653430494311,80,0,Good
-55.323068282345666,15.670558217642451,80,2,Fair
-49.142136750606525,22.553924709481308,80,0,Good
-59.02016846529104,19.592018758706313,80,0,Fair
-56.91949460495898,27.65407183108287,80,0,Good
-63.91648567421791,33.61155522955551,40,2,Good
-57.30873058754893,20.821179992952484,40,1,Good
-63.4319227549741,8.267869427713935,40,2,Poor
-53.78428110143949,22.11445478482871,20,1,Good
-63.69610336043634,31.394316124121847,20,1,Good
-56.22899606097813,28.763409320649156,40,1,Good
-60.292628136849785,27.997303734674034,20,2,Good
-48.73949749227832,23.040046886878642,20,0,Good
-60.51393723588486,16.046784846461495,80,0,Fair
-77.73032468206881,28.607060251371273,80,0,Poor
-47.380784992860086,19.160027329757625,20,0,Fair
-69.05732300862618,40.28867713366319,20,0,Fair
-66.5376633864882,28.99355045848161,40,2,Fair
-65.95661294043492,20.935461882122343,20,2,Fair
-46.25561906829183,20.720303268279604,80,2,Good
-81.35674213978696,24.349390553704882,20,2,Poor
-28.622514663400054,23.32348654584775,40,2,Good
-49.43943190933948,32.81783642870968,80,2,Excellent
-57.7676108587084,26.304913188208324,80,2,Good
-60.548940006162866,19.878577827640303,80,0,Fair
-57.14445925142343,38.23308479609048,80,1,Good
-54.788775716206615,25.34515832064156,20,2,Good
-53.54784414049943,30.38187773178228,40,1,Excellent
-54.44395533996551,20.742414447886684,20,2,Good
-59.104193187447514,27.541809394211665,20,2,Good
-61.97338420307326,27.177769938002367,80,0,Good
-61.512732836535115,11.772454955326928,40,1,Fair
-61.94908280352681,39.10692577322448,80,0,Good
-48.662299031329354,34.03451122645783,20,0,Excellent
-54.06443277719138,22.219632786978085,20,1,Good
-89.4038863466428,17.284111816809013,80,0,Poor
-53.44099223470239,27.432931296624865,20,2,Good
-58.05263805281225,25.606883895900776,20,2,Good
-60.18708756445898,27.489682639942608,80,2,Good
-63.88518453088886,26.341041773358626,20,2,Good
-48.75887280013986,28.543686925141483,40,2,Good
-50.524735378771425,35.13113989574265,80,0,Excellent
-67.72877667823609,28.976722435900523,40,0,Fair
-55.92947712875465,17.65241150763041,20,2,Fair
-69.71656734541286,34.53793996898716,20,2,Fair
-73.7961816478893,36.48430194441801,80,0,Fair
-66.26717224589966,47.06439714158459,20,1,Fair
-51.37606527617241,17.135541767322813,80,0,Fair
-50.46874954623913,26.700174092051924,80,0,Good
-54.86914579902707,10.425309077677086,80,0,Fair
-52.74904213152003,28.872044094654463,80,0,Good
-54.83821712885042,21.16259791283259,80,0,Good
-66.41481595222952,38.46412056377467,40,1,Fair
-55.68077455326059,19.577695209869926,80,2,Fair
-51.99590474772317,13.175718734229168,40,2,Fair
-52.457086701864256,21.701153815082364,20,1,Good
-48.11086628525357,11.171585601480038,80,2,Fair
-52.916961527989365,30.25769618155117,20,2,Excellent
-56.48551792458417,10.544418676205757,80,2,Fair
-49.298497616835725,25.199203068282113,40,1,Good
-60.2652125924906,10.455317261006623,40,1,Fair
-68.81874651227719,22.757915368243506,40,2,Fair
-61.63066963943764,36.50364709063174,20,2,Good
-67.44902644806449,27.524535240050565,80,2,Fair
